Year,Area,Total Bathrooms,Bedrooms,Curr List Price,Number of Offers,Selling Price
2018,150,2,4,800000,4,"850,000"
2018,150,3,4,899000,4,"890,000"
2018,150,3,4,899000,4,"915,000"
2018,150,3,4,1250000,4,"1,325,000"
2018,150,3,4,879000,4,"926,000"
2018,150,3,4,1195000,4,"1,150,000"
2018,150,3,4,1075000,4,"1,040,000"
2018,150,4,5,1099000,4,"1,175,000"
2018,150,3,6,1089000,4,"1,107,500"
2018,150,1,2,617000,5,"627,000"
2018,150,2,3,769000,5,"830,000"
2018,150,2,3,759000,5,"850,000"
2018,150,2,3,1295000,5,"1,560,000"
2018,150,2,3,1050000,5,"1,100,000"
2018,150,2,3,639000,5,"680,000"
2018,150,2,3,995000,5,"1,150,000"
2018,150,2,4,725000,5,"701,000"
2018,150,3,4,1399000,5,"1,516,000"
2018,150,3,4,989000,5,"1,040,000"
2018,150,3,4,959000,5,"996,500"
2018,150,3,4,1075000,5,"1,185,000"
2018,150,4,4,919000,5,"930,000"
2018,150,3,5,1295000,5,"1,565,000"
2018,150,2,3,749000,6,"785,000"
2018,150,2,3,799000,6,"850,000"
2018,150,2,3,789000,6,"879,000"
2018,150,2,3,649000,6,"708,000"
2018,150,2,4,759000,6,"792,869"
2018,150,4,5,1250000,6,"1,291,000"
2018,150,2,2,629000,7,"690,000"
2018,150,3,2,699000,7,"750,000"
2018,150,2,3,799000,7,"926,000"
2018,150,2,3,799000,7,"885,000"
2018,150,2,4,1155000,7,"1,135,000"
2018,150,2,4,979000,7,"1,054,440"
2018,150,3,4,898000,8,"1,010,000"
2018,150,2,3,749000,9,"825,000"
2018,150,2,3,650000,9,"780,000"
2018,150,2,3,889000,9,"955,000"
2018,150,2,4,799000,9,"870,000"
2018,150,3,3,769000,10,"825,000"
2018,150,4,4,1465700,10,"1,401,526"
2018,150,1,3,599000,12,"630,000"
2018,150,3,3,849000,12,"1,050,000"
2018,150,2,3,849000,17,"1,150,000"
2018,150,2,3,799000,21,"940,000"
2018,170,3,4,1500000,2,"1,600,000"
2018,170,3,3,1289800,8,"1,500,000"
2018,175,1,3,1195000,2,"1,225,000"
2018,180,2,2,1495000,2,"1,650,000"
2018,180,3,4,2995000,2,"3,015,000"
2018,180,5,4,3410000,2,"3,425,000"
2018,180,6,5,6695000,2,"6,900,000"
2018,180,3,3,2199000,3,"1,900,000"
2018,180,5,5,3995000,3,"4,205,000"
2018,180,6,5,6495000,3,"6,539,500"
2018,180,4,5,4995000,4,"5,600,000"
2018,180,1,3,1195000,5,"1,150,000"
2018,180,3,3,1950000,5,"2,220,000"
2018,190,1,2,769000,2,"725,000"
2018,190,1,2,775000,2,"785,000"
2018,190,1,2,825000,2,"790,000"
2018,190,1,2,899000,2,"905,000"
2018,190,1,2,899900,2,"1,025,000"
2018,190,1,2,789000,2,"850,000"
2018,190,2,2,999000,2,"1,085,000"
2018,190,2,3,1049000,2,"1,195,000"
2018,190,2,3,1249000,2,"1,375,000"
2018,190,2,3,1089000,2,"1,250,000"
2018,190,2,3,1325000,2,"1,325,000"
2018,190,2,3,2148000,2,"2,160,000"
2018,190,2,3,899000,2,"1,000,000"
2018,190,2,3,2199000,2,"2,225,000"
2018,190,2,3,1150000,2,"1,210,000"
2018,190,2,3,1670000,2,"1,550,000"
2018,190,2,3,899000,2,"900,000"
2018,190,2,3,1395000,2,"1,405,000"
2018,190,3,3,1648000,2,"1,700,000"
2018,190,3,3,1090000,2,"1,200,000"
2018,190,3,3,949000,2,"940,000"
2018,190,3,3,1395000,2,"1,400,000"
2018,190,3,3,1775000,2,"1,700,000"
2018,190,3,3,1795000,2,"1,755,000"
2018,190,2,4,1450000,2,"1,425,000"
2018,190,2,4,1495000,2,"1,546,200"
2018,190,2,4,1995000,2,"2,105,000"
2018,190,2,4,1585000,2,"1,650,000"
2018,190,2,4,346900,2,"409,603"
2018,190,2,4,925000,2,"865,000"
2018,190,2,4,1395000,2,"1,395,000"
2018,190,3,4,1250000,2,"1,225,000"
2018,190,3,4,1195000,2,"1,255,000"
2018,190,3,4,2090000,2,"2,150,000"
2018,190,3,4,1849000,2,"1,720,000"
2018,190,3,4,1795000,2,"1,801,000"
2018,190,3,4,1495000,2,"1,625,000"
2018,190,4,4,1665000,2,"1,665,000"
2018,190,4,4,2595000,2,"2,580,000"
2018,190,4,4,2599000,2,"2,630,000"
2018,190,5,4,2795000,2,"2,800,000"
2018,190,4,5,2995000,2,"3,025,000"
2018,190,6,5,4195000,2,"3,940,000"
2018,190,6,6,3498000,2,"3,250,000"
2018,190,1,1,535000,3,"475,000"
2018,190,1,2,889900,3,"887,250"
2018,190,2,2,849000,3,"925,000"
2018,190,2,3,1120000,3,"1,130,000"
2018,190,2,3,1395000,3,"1,525,000"
2018,190,2,3,1150000,3,"1,300,000"
2018,190,2,3,1425000,3,"1,650,000"
2018,190,2,3,875000,3,"1,055,000"
2018,190,2,3,849000,3,"825,000"
2018,190,2,3,899000,3,"850,000"
2018,190,2,3,1195000,3,"1,310,000"
2018,190,2,3,1099000,3,"1,210,000"
2018,190,3,3,1175000,3,"1,340,075"
2018,190,3,4,1795000,3,"1,845,000"
2018,190,3,4,1495000,3,"1,651,108"
2018,190,4,4,1575000,3,"1,705,000"
2018,190,4,4,1995000,3,"2,170,000"
2018,190,4,5,1595000,3,"1,595,000"
2018,190,4,5,3995000,3,"4,150,000"
2018,190,5,6,2895000,3,"3,000,000"
2018,190,1,2,725000,4,"770,000"
2018,190,1,2,825000,4,"850,000"
2018,190,2,2,998000,4,"1,150,000"
2018,190,2,2,825000,4,"875,000"
2018,190,2,3,799000,4,"830,000"
2018,190,2,3,1099000,4,"1,175,000"
2018,190,2,3,1295000,4,"1,400,000"
2018,190,2,3,925000,4,"1,015,000"
2018,190,2,3,1195000,4,"1,360,000"
2018,190,2,3,998500,4,"1,110,000"
2018,190,3,3,1175000,4,"1,335,000"
2018,190,4,3,1599000,4,"1,800,000"
2018,190,3,4,1995000,4,"2,206,000"
2018,190,3,4,1950000,4,"2,160,000"
2018,190,3,4,1985000,4,"2,400,000"
2018,190,4,5,1700000,4,"1,794,000"
2018,190,2,2,795000,5,"818,000"
2018,190,3,2,1499000,5,"1,775,000"
2018,190,3,2,995000,5,"1,100,000"
2018,190,1,3,900000,5,"1,007,000"
2018,190,1,3,759000,5,"861,000"
2018,190,2,3,1050000,5,"1,310,000"
2018,190,2,3,999000,5,"1,200,000"
2018,190,3,3,1350000,5,"1,450,000"
2018,190,4,6,2150000,5,"2,401,500"
2018,190,2,2,1149000,6,"1,210,000"
2018,190,2,3,1250000,6,"1,305,000"
2018,190,2,3,995000,6,"1,240,000"
2018,190,1,3,979000,7,"1,200,000"
2018,190,2,3,1075000,7,"1,340,000"
2018,190,3,3,725000,8,"826,000"
2018,190,2,4,1595000,8,"1,925,000"
2018,190,1,2,599000,9,"865,000"
2018,190,2,3,1195000,10,"1,455,000"
2018,190,2,3,1050000,10,"1,300,000"
2018,190,2,3,1299000,10,"1,629,000"
2018,190,2,4,1050000,11,"1,340,000"
2018,190,1,2,899000,12,"1,050,000"
2018,200,1,2,650000,2,"650,000"
2018,200,2,2,1200000,2,"1,350,000"
2018,200,2,3,1200000,2,"1,160,000"
2018,200,3,3,1169000,2,"1,169,000"
2018,200,3,3,998000,2,"1,015,000"
2018,200,2,4,1260000,2,"1,245,000"
2018,200,2,2,950000,3,"850,000"
2018,200,1,3,849000,3,"875,000"
2018,200,2,3,989000,3,"1,089,000"
2018,200,2,3,770000,3,"855,000"
2018,200,3,3,989000,3,"1,012,500"
2018,200,4,4,2375000,3,"2,400,000"
2018,200,1,2,595000,4,"625,000"
2018,200,2,3,975000,5,"1,050,000"
2018,200,1,2,699000,11,"850,000"
2018,210,1,1,689000,2,"689,000"
2018,210,1,2,775000,2,"815,000"
2018,210,1,2,749000,2,"750,000"
2018,210,2,2,825000,2,"850,000"
2018,210,2,2,895000,2,"944,000"
2018,210,2,2,1299000,2,"1,300,000"
2018,210,3,2,899000,2,"675,000"
2018,210,3,2,698000,2,"700,000"
2018,210,1,3,849000,2,"840,000"
2018,210,1,3,885000,2,"885,000"
2018,210,1,3,869900,2,"935,000"
2018,210,1,3,650000,2,"690,000"
2018,210,1,3,1125000,2,"1,065,000"
2018,210,2,3,875000,2,"875,000"
2018,210,2,3,795000,2,"760,000"
2018,210,2,3,1595000,2,"1,600,000"
2018,210,2,3,1149000,2,"1,160,000"
2018,210,2,3,949000,2,"995,000"
2018,210,2,3,1225000,2,"1,400,000"
2018,210,2,3,1079000,2,"1,200,000"
2018,210,2,3,1097000,2,"1,075,000"
2018,210,2,3,949000,2,"885,000"
2018,210,2,3,1049000,2,"1,085,000"
2018,210,2,3,1099000,2,"1,065,000"
2018,210,2,3,749950,2,"800,000"
2018,210,2,3,925000,2,"916,700"
2018,210,2,3,889000,2,"905,000"
2018,210,2,3,930000,2,"1,011,500"
2018,210,2,3,963000,2,"1,050,000"
2018,210,2,3,899950,2,"900,000"
2018,210,2,3,1100000,2,"1,100,000"
2018,210,2,3,1175000,2,"1,175,000"
2018,210,2,3,1525000,2,"1,700,000"
2018,210,2,3,789000,2,"810,000"
2018,210,2,3,885000,2,"905,000"
2018,210,3,3,1295000,2,"1,075,000"
2018,210,3,3,1450000,2,"1,470,000"
2018,210,3,3,1998000,2,"2,089,000"
2018,210,3,3,1499000,2,"1,475,000"
2018,210,3,3,1225000,2,"1,428,000"
2018,210,3,3,1695000,2,"1,650,000"
2018,210,3,3,1149000,2,"1,150,000"
2018,210,3,3,1049000,2,"1,104,000"
2018,210,3,3,1100000,2,"1,110,000"
2018,210,3,3,825000,2,"804,000"
2018,210,3,3,1050000,2,"1,040,000"
2018,210,3,3,865000,2,"890,000"
2018,210,3,3,1399000,2,"1,455,000"
2018,210,3,3,1399000,2,"1,450,000"
2018,210,4,3,1890000,2,"1,916,350"
2018,210,4,3,1049000,2,"1,075,000"
2018,210,5,3,2095000,2,"2,100,000"
2018,210,5,3,1699000,2,"1,678,000"
2018,210,2,4,1089000,2,"1,079,000"
2018,210,2,4,1100000,2,"1,000,000"
2018,210,2,4,1050000,2,"1,175,000"
2018,210,2,4,1479000,2,"1,489,000"
2018,210,2,4,1000000,2,"975,000"
2018,210,2,4,879000,2,"1,000,000"
2018,210,2,4,1275000,2,"1,355,000"
2018,210,2,4,1075000,2,"1,170,000"
2018,210,2,4,1289000,2,"1,351,000"
2018,210,2,4,1400000,2,"1,400,000"
2018,210,2,4,1125000,2,"1,100,000"
2018,210,2,4,969000,2,"1,070,000"
2018,210,2,4,1200000,2,"1,305,000"
2018,210,2,4,1185000,2,"1,252,000"
2018,210,2,4,1275000,2,"1,300,000"
2018,210,2,4,1275000,2,"1,290,000"
2018,210,2,4,925000,2,"890,000"
2018,210,2,4,870000,2,"855,000"
2018,210,2,4,1425000,2,"1,500,000"
2018,210,2,4,1195000,2,"1,302,777"
2018,210,3,4,1200000,2,"1,235,000"
2018,210,3,4,899000,2,"899,000"
2018,210,3,4,1295000,2,"1,270,500"
2018,210,3,4,969000,2,"928,000"
2018,210,3,4,1495000,2,"1,550,000"
2018,210,3,4,1595000,2,"1,680,000"
2018,210,3,4,1550000,2,"1,550,000"
2018,210,3,4,1650000,2,"1,550,629"
2018,210,3,4,1050000,2,"1,100,000"
2018,210,3,4,1200000,2,"1,200,000"
2018,210,3,4,2195000,2,"2,195,000"
2018,210,3,4,1350000,2,"1,410,000"
2018,210,3,4,1995000,2,"1,985,000"
2018,210,3,4,1295000,2,"1,481,000"
2018,210,3,4,1595000,2,"1,735,000"
2018,210,3,4,1249000,2,"1,300,000"
2018,210,3,4,950000,2,"1,075,000"
2018,210,4,4,1425000,2,"1,425,000"
2018,210,4,4,2860000,2,"2,900,000"
2018,210,4,4,3145000,2,"3,100,000"
2018,210,4,4,2750000,2,"2,575,125"
2018,210,4,4,1495000,2,"1,250,000"
2018,210,3,5,860000,2,"860,000"
2018,210,3,5,1398000,2,"1,550,000"
2018,210,3,5,1895000,2,"2,060,000"
2018,210,3,5,1125000,2,"1,000,000"
2018,210,4,5,1775000,2,"1,870,000"
2018,210,4,5,1569000,2,"1,655,000"
2018,210,4,5,2000000,2,"2,045,000"
2018,210,4,5,1890000,2,"1,840,000"
2018,210,4,5,1200000,2,"1,200,000"
2018,210,2,1,750000,3,"713,500"
2018,210,1,2,825000,3,"905,000"
2018,210,1,2,799000,3,"812,000"
2018,210,1,2,899000,3,"970,000"
2018,210,1,2,889000,3,"940,000"
2018,210,1,3,698000,3,"712,000"
2018,210,2,3,835000,3,"850,000"
2018,210,2,3,935000,3,"1,000,000"
2018,210,2,3,1099000,3,"1,150,000"
2018,210,2,3,1350000,3,"1,415,000"
2018,210,2,3,1040000,3,"1,195,300"
2018,210,2,3,1150000,3,"1,400,000"
2018,210,2,3,925000,3,"900,000"
2018,210,2,3,1425000,3,"1,425,000"
2018,210,2,3,899000,3,"875,000"
2018,210,2,3,849950,3,"899,000"
2018,210,2,3,1299000,3,"1,367,000"
2018,210,2,3,1125000,3,"1,200,000"
2018,210,2,3,899000,3,"920,000"
2018,210,2,3,1025000,3,"1,055,000"
2018,210,3,3,1700000,3,"1,495,000"
2018,210,3,3,1090000,3,"1,200,000"
2018,210,3,3,1595000,3,"1,723,000"
2018,210,3,3,1299000,3,"1,385,000"
2018,210,3,3,1350000,3,"1,443,000"
2018,210,3,3,1579000,3,"1,555,000"
2018,210,3,3,839000,3,"935,000"
2018,210,3,3,1699000,3,"1,825,000"
2018,210,2,4,1050000,3,"1,225,000"
2018,210,2,4,1150000,3,"1,226,000"
2018,210,2,4,1375000,3,"1,440,000"
2018,210,2,4,1250000,3,"1,260,000"
2018,210,2,4,1219000,3,"1,380,000"
2018,210,2,4,990000,3,"990,000"
2018,210,2,4,1345000,3,"1,269,000"
2018,210,2,4,799000,3,"800,000"
2018,210,2,4,1195000,3,"1,300,000"
2018,210,2,4,899000,3,"950,000"
2018,210,2,4,1049000,3,"1,132,000"
2018,210,3,4,1189000,3,"975,000"
2018,210,3,4,799000,3,"720,000"
2018,210,3,4,1295000,3,"1,403,000"
2018,210,3,4,998000,3,"1,051,000"
2018,210,3,4,1350000,3,"1,410,000"
2018,210,3,4,1250000,3,"1,350,000"
2018,210,3,4,1650000,3,"1,815,000"
2018,210,3,4,1050000,3,"1,050,000"
2018,210,3,4,1850000,3,"2,010,000"
2018,210,3,4,1395000,3,"1,460,000"
2018,210,3,4,1395000,3,"1,524,000"
2018,210,3,4,1525000,3,"1,615,000"
2018,210,3,4,750000,3,"780,000"
2018,210,3,4,1525000,3,"1,650,000"
2018,210,3,4,1495000,3,"1,600,000"
2018,210,4,4,1799000,3,"1,800,000"
2018,210,3,5,1095000,3,"1,255,000"
2018,210,3,5,975000,3,"1,090,000"
2018,210,3,5,1149000,3,"1,247,000"
2018,210,3,5,999000,3,"1,012,500"
2018,210,3,5,2195000,3,"2,275,000"
2018,210,4,5,1295000,3,"1,400,000"
2018,210,4,5,2900000,3,"3,100,000"
2018,210,4,5,1525000,3,"1,550,000"
2018,210,4,5,2495000,3,"2,465,000"
2018,210,5,5,3995000,3,"4,275,000"
2018,210,1,2,699000,4,"800,000"
2018,210,1,3,859000,4,"915,000"
2018,210,2,3,900000,4,"965,000"
2018,210,2,3,699000,4,"715,000"
2018,210,2,3,999000,4,"1,125,000"
2018,210,2,3,1049000,4,"1,150,000"
2018,210,2,3,1095000,4,"1,155,000"
2018,210,2,3,935000,4,"1,100,630"
2018,210,3,3,897000,4,"975,116"
2018,210,3,3,1757000,4,"1,767,000"
2018,210,3,3,1200000,4,"1,190,000"
2018,210,2,4,1275000,4,"1,325,000"
2018,210,2,4,1575000,4,"1,725,000"
2018,210,3,4,1025000,4,"1,150,000"
2018,210,3,4,1155000,4,"1,162,000"
2018,210,3,4,1395000,4,"1,520,000"
2018,210,3,4,1395000,4,"1,395,000"
2018,210,3,4,925000,4,"990,000"
2018,210,3,4,1500000,4,"1,600,000"
2018,210,3,5,1795000,4,"2,175,000"
2018,210,3,5,1395000,4,"1,650,000"
2018,210,3,5,1449000,4,"1,525,000"
2018,210,4,5,1650000,4,"1,910,000"
2018,210,6,5,2650000,4,"2,700,000"
2018,210,2,2,979000,5,"1,100,000"
2018,210,1,3,748000,5,"750,000"
2018,210,2,3,899000,5,"975,000"
2018,210,2,3,869000,5,"930,000"
2018,210,2,3,1295000,5,"1,425,000"
2018,210,2,3,799000,5,"885,000"
2018,210,2,3,1025000,5,"1,200,000"
2018,210,2,3,689000,5,"740,000"
2018,210,2,3,998000,5,"1,100,000"
2018,210,2,3,799000,5,"900,000"
2018,210,2,3,799000,5,"790,000"
2018,210,3,3,1350000,5,"1,621,100"
2018,210,2,4,1195000,5,"1,351,000"
2018,210,2,4,995000,5,"1,100,000"
2018,210,3,4,1150000,5,"1,231,000"
2018,210,4,4,1895000,5,"2,100,000"
2018,210,4,4,1995000,5,"2,400,000"
2018,210,3,5,975000,5,"1,045,000"
2018,210,3,5,1200000,5,"1,450,000"
2018,210,1,2,825000,6,"850,000"
2018,210,2,3,895000,6,"965,000"
2018,210,2,3,985000,6,"1,175,000"
2018,210,2,4,1048000,6,"1,137,000"
2018,210,3,4,1600000,6,"1,780,000"
2018,210,3,4,809000,6,"929,000"
2018,210,3,4,1450000,6,"1,575,000"
2018,210,3,4,1099000,6,"1,317,000"
2018,210,5,5,2500000,6,"2,800,000"
2018,210,1,3,649000,7,"760,000"
2018,210,2,3,799000,7,"895,000"
2018,210,2,3,1450000,7,"1,800,000"
2018,210,2,3,995000,7,"1,157,474"
2018,210,3,4,1249000,7,"1,425,000"
2018,210,1,2,799000,8,"910,000"
2018,210,1,3,699950,8,"805,000"
2018,210,2,3,985000,8,"1,200,000"
2018,210,4,4,995000,8,"1,225,000"
2018,210,1,2,1495000,9,"1,425,000"
2018,210,1,2,799000,9,"825,000"
2018,210,2,3,879000,9,"1,030,000"
2018,210,2,3,809000,9,"895,000"
2018,210,2,4,799000,9,"954,000"
2018,210,3,4,1195000,9,"1,425,000"
2018,210,2,3,759000,11,"878,000"
2018,210,1,2,650000,12,"778,000"
2018,210,2,3,749000,12,"875,000"
2018,210,2,3,889000,12,"1,085,000"
2018,210,2,3,655000,14,"751,000"
2018,210,2,4,825000,14,"976,000"
2018,210,1,2,499000,17,"720,000"
2018,210,2,3,619000,17,"731,000"
2018,220,2,3,1650000,2,"1,750,000"
2018,220,3,3,1875000,2,"1,950,000"
2018,220,3,3,1549000,2,"1,620,000"
2018,220,3,3,1977000,2,"2,163,000"
2018,220,3,3,1895000,2,"1,950,000"
2018,220,4,3,2395000,2,"2,308,000"
2018,220,3,4,1988000,2,"1,988,000"
2018,220,4,5,3475000,2,"3,500,000"
2018,220,3,2,2195000,3,"2,300,000"
2018,220,3,3,2788000,3,"2,450,000"
2018,220,4,4,1849000,3,"1,950,000"
2018,220,2,3,1579000,4,"1,540,000"
2018,220,3,3,1495000,4,"1,510,000"
2018,220,4,3,2195000,4,"2,220,000"
2018,220,4,3,2995000,4,"2,995,000"
2018,220,3,4,1699000,4,"1,800,000"
2018,220,2,2,988000,5,"988,000"
2018,220,3,3,2395000,5,"2,800,000"
2018,220,2,3,925000,12,"1,235,000"
2018,220,3,3,1595000,16,"2,004,000"
2018,230,1,1,1295000,2,"1,450,000"
2018,230,1,1,635000,2,"653,500"
2018,230,3,3,1895000,5,"2,350,000"
2018,230,1,2,750000,8,"909,000"
2018,240,2,3,1750000,2,"1,778,500"
2018,240,2,3,1695000,2,"1,670,000"
2018,240,3,3,1495000,2,"1,500,000"
2018,240,2,4,1999900,2,"2,180,000"
2018,240,3,4,2695000,2,"2,683,000"
2018,240,3,4,1995000,2,"1,995,000"
2018,240,3,4,2349000,2,"2,420,000"
2018,240,3,4,2495900,2,"2,525,000"
2018,240,3,4,1795000,2,"1,825,000"
2018,240,3,4,2250000,2,"2,360,000"
2018,240,3,4,1750000,2,"1,840,000"
2018,240,4,4,4395000,2,"3,900,000"
2018,240,4,4,2250000,2,"2,250,000"
2018,240,4,4,2795000,2,"3,200,000"
2018,240,4,4,3395000,2,"3,200,000"
2018,240,5,6,3695000,2,"3,750,000"
2018,240,2,3,1299000,3,"1,310,000"
2018,240,3,3,1635000,3,"1,600,000"
2018,240,3,3,2495000,3,"2,400,000"
2018,240,3,3,1995000,3,"2,030,000"
2018,240,4,3,2495000,3,"2,680,000"
2018,240,4,3,2995000,3,"2,686,613"
2018,240,2,4,2250000,3,"2,250,000"
2018,240,3,4,2395000,3,"2,500,000"
2018,240,3,4,2595000,3,"2,715,000"
2018,240,3,4,1495000,3,"1,350,000"
2018,240,4,4,2495000,3,"2,520,000"
2018,240,3,5,2300000,3,"2,375,000"
2018,240,3,3,2100000,4,"2,268,000"
2018,240,3,4,1999999,4,"1,999,999"
2018,240,1,2,1075000,6,"1,150,000"
2018,240,4,4,3095000,6,"2,977,500"
2018,240,3,3,3295000,9,"4,026,765"
2018,250,2,3,1300000,3,"1,331,000"
2019,10,2,2,2895000,2,"2,900,000"
2019,10,2,3,2100000,2,"1,815,000"
2019,10,3,3,3995000,2,"3,978,000"
2019,10,3,3,2895000,2,"3,000,000"
2019,10,3,4,3800000,2,"4,235,000"
2019,10,4,4,5995000,2,"5,925,000"
2019,10,2,2,1695000,3,"1,500,000"
2019,10,3,2,2195000,3,"2,300,000"
2019,10,3,4,2850000,3,"3,250,000"
2019,10,2,4,3260000,4,"3,580,000"
2019,20,1,2,1010000,2,"1,045,000"
2019,20,2,2,1550000,3,"1,475,000"
2019,30,2,1,725000,2,"750,000"
2019,30,2,2,1195000,2,"1,265,000"
2019,30,2,3,1395000,2,"1,450,000"
2019,30,2,3,1295000,2,"1,413,000"
2019,30,3,3,1245000,2,"1,245,000"
2019,30,2,4,1245000,2,"1,230,000"
2019,30,3,4,1595000,2,"1,622,000"
2019,30,3,4,2050000,2,"2,150,000"
2019,30,4,4,3995000,2,"3,800,000"
2019,30,3,5,1995000,2,"2,025,000"
2019,30,5,5,4200000,2,"4,350,000"
2019,30,1,2,1350000,3,"1,450,000"
2019,30,1,3,1200000,3,"1,300,000"
2019,30,2,3,1600000,3,"1,598,000"
2019,30,2,3,1495000,3,"1,467,500"
2019,30,2,3,1299000,3,"1,426,000"
2019,30,2,3,899000,3,"925,000"
2019,30,2,3,1395000,3,"1,455,000"
2019,30,2,3,1095000,3,"1,200,000"
2019,30,2,3,1450000,3,"1,575,000"
2019,30,2,3,1369000,3,"1,500,000"
2019,30,3,3,1567500,3,"1,567,500"
2019,30,3,4,1859000,3,"1,780,000"
2019,30,1,3,1050000,4,"1,025,000"
2019,30,2,3,1395000,4,"1,575,000"
2019,30,2,3,1995000,4,"2,408,000"
2019,30,2,3,1100000,4,"1,115,000"
2019,30,3,4,1825000,4,"1,875,000"
2019,30,2,2,745000,5,"825,000"
2019,30,2,3,1375000,5,"1,555,555"
2019,30,2,3,899000,5,"1,050,000"
2019,30,2,3,1250000,5,"1,351,000"
2019,30,2,4,1275000,5,"1,400,000"
2019,30,2,3,895000,6,"1,050,000"
2019,30,2,3,1648000,6,"1,900,000"
2019,30,2,3,1199000,6,"1,320,000"
2019,30,2,3,1475000,7,"1,755,000"
2019,30,2,3,1459000,8,"1,675,000"
2019,30,1,3,700000,14,"951,000"
2019,40,2,2,589000,2,"535,000"
2019,40,3,3,1050000,2,"1,020,000"
2019,40,3,4,1249000,2,"1,249,000"
2019,40,2,2,375000,6,"450,000"
2019,50,1,2,749000,2,"819,000"
2019,50,2,2,995000,2,"1,200,000"
2019,50,2,3,999000,2,"1,050,000"
2019,50,2,3,750000,2,"720,000"
2019,50,2,3,775000,2,"760,000"
2019,50,2,3,950000,2,"950,000"
2019,50,2,3,975500,2,"977,500"
2019,50,2,3,950000,2,"990,000"
2019,50,3,3,1849000,2,"1,900,000"
2019,50,3,3,870000,2,"875,000"
2019,50,3,3,899000,2,"961,000"
2019,50,3,3,1295000,2,"1,290,000"
2019,50,2,4,1849000,2,"1,725,000"
2019,50,4,4,1995000,2,"1,900,000"
2019,50,1,2,750000,3,"764,000"
2019,50,1,2,799000,3,"875,000"
2019,50,1,2,650000,3,"650,000"
2019,50,1,2,389000,3,"375,000"
2019,50,1,2,925000,3,"950,000"
2019,50,2,2,720000,3,"685,000"
2019,50,2,2,699000,3,"850,000"
2019,50,1,3,699000,3,"740,000"
2019,50,2,3,799000,3,"823,000"
2019,50,2,3,949000,3,"1,050,000"
2019,50,2,3,1349000,3,"1,460,000"
2019,50,2,3,1395000,3,"1,510,000"
2019,50,2,3,975000,3,"1,101,000"
2019,50,3,3,1365000,3,"1,425,000"
2019,50,2,3,869000,4,"960,000"
2019,50,3,3,1050000,4,"1,168,250"
2019,50,2,4,649000,4,"715,000"
2019,50,1,1,659000,5,"710,000"
2019,50,1,2,749000,5,"795,000"
2019,50,2,3,839000,5,"1,005,822"
2019,50,2,3,1375000,5,"1,705,000"
2019,50,3,4,1198000,5,"1,462,500"
2019,50,2,3,799000,6,"875,000"
2019,50,2,3,1090000,6,"1,300,000"
2019,50,2,3,899000,6,"1,100,000"
2019,50,2,3,899000,6,"1,100,000"
2019,50,2,3,699000,8,"850,000"
2019,50,1,1,699000,9,"888,000"
2019,70,2,3,1595000,2,"1,655,000"
2019,70,3,3,1995000,2,"2,075,000"
2019,70,3,3,1875000,2,"1,835,000"
2019,70,4,4,1995000,2,"2,050,100"
2019,70,2,3,1100000,3,"1,110,000"
2019,70,2,3,1600000,3,"1,700,000"
2019,70,3,3,1779000,3,"1,920,000"
2019,70,3,4,1195000,3,"1,355,000"
2019,70,4,5,2695000,3,"2,875,000"
2019,70,3,6,2695000,3,"2,950,000"
2019,70,2,3,1395000,4,"1,440,000"
2019,70,3,3,1625000,4,"1,676,000"
2019,70,2,4,1379000,4,"1,700,000"
2019,70,3,4,1995000,4,"2,200,000"
2019,70,4,5,1995000,4,"2,212,500"
2019,70,3,3,1500000,5,"1,725,000"
2019,70,1,3,1149000,10,"1,395,000"
2019,70,2,3,949000,12,"1,257,000"
2019,70,2,4,1049000,15,"1,333,333"
2019,80,2,2,995000,2,"1,130,000"
2019,80,3,2,2250000,2,"2,700,000"
2019,80,4,3,959000,2,"1,295,000"
2019,80,2,2,2295000,5,"3,200,000"
2019,90,2,2,1650000,2,"1,650,000"
2019,90,2,3,1495000,2,"1,500,000"
2019,90,2,3,1650000,2,"1,650,000"
2019,90,2,3,2150000,2,"2,000,000"
2019,90,2,3,1495000,2,"1,640,000"
2019,90,3,3,1395000,2,"1,510,000"
2019,90,3,3,2000000,2,"2,360,000"
2019,90,3,4,2395000,2,"2,300,000"
2019,90,4,4,2595000,2,"2,450,000"
2019,90,4,4,2500000,2,"2,600,000"
2019,90,5,4,4550000,2,"4,550,000"
2019,90,5,4,2585000,2,"2,620,000"
2019,90,4,5,4995000,2,"4,900,000"
2019,90,5,5,4995000,2,"4,700,000"
2019,90,5,5,2595000,2,"2,850,000"
2019,90,7,5,10995000,2,"10,500,000"
2019,90,5,6,7388000,2,"7,150,000"
2019,90,7,6,3995000,2,"4,200,000"
2019,90,2,2,1100000,3,"1,235,000"
2019,90,2,3,1900000,3,"1,975,000"
2019,90,2,4,1899000,3,"2,050,000"
2019,90,3,4,2295000,3,"2,360,000"
2019,90,3,4,2695000,3,"2,800,000"
2019,90,3,4,1995000,3,"2,202,000"
2019,90,5,5,2750000,3,"2,600,000"
2019,90,2,3,1195000,4,"1,305,000"
2019,90,2,2,925000,5,"925,000"
2019,90,2,3,1850000,6,"2,237,500"
2019,90,2,3,1125000,7,"1,320,000"
2019,100,1,2,1475000,2,"1,480,000"
2019,100,1,2,995000,2,"1,100,000"
2019,100,2,3,949000,2,"960,000"
2019,100,3,3,1700000,2,"1,600,000"
